Contig55040_RC,NA
Contig14731_RC,NA
Contig15460_RC,NA
Contig34145_RC,NA
Contig33416_RC,NA
Contig21269_RC,NA
AL117630,NA
Contig37167_RC,NA
Contig28419_RC,NA
NM_005210,CRYGB
NM_005211,CSF1R
NM_013230,CD24
AL117634,DKFZP434F195
AL117635,DKFZP434G145
NM_013231,FLRT2
NM_005212,CSN10
Contig66916_RC,NA
NM_013232,PDCD6
AL117636,NA
NM_005213,CSTA
NM_021251,CAPN10
NM_005214,CTLA4
NM_021252,RAB18
AL117637,DKFZP434I225
NM_013233,SPAK
NM_020524,HPIP
NM_013234,M9
NM_005215,DCC
AL117638,NA
NM_021253,RNF23
NM_005216,DDOST
NM_013235,RNASE3L
AL117639,DKFZP434K115
NM_020525,IL22
NM_013236,E46L
NM_021255,PELI2
NM_005217,DEFA3
NM_020526,EPHA8
NM_013237,PX19
NM_005218,DEFB1
NM_020527,HUG1
NM_005219,DIAPH1
NM_013238,MCJ
NM_020528,PCBP3
NM_021257,NGB
NM_021258,IL22R
NM_013239,PR48
NM_021259,M83
D87076,KIAA0239
D87077,KIAA0240
D87078,KIAA0235
Contig30160_RC,NA
Contig16415_RC,NA
Contig51138_RC,NA
Contig50409_RC,NA
Contig54912_RC,NA
Contig39603_RC,CNOT3
Contig35475_RC,NA
Contig50784_RC,NA
Contig27456_RC,NA
Contig28185_RC,NA
AL117643,NA
NM_005220,DLX3
Contig22599_RC,NA
NM_005221,DLX5
NM_013240,N6AMT1
NM_020530,OSM
NM_005222,DLX6
AL117645,NA
NM_013241,FHOS
NM_013242,AF093680
NM_005223,DNASE1
NM_013243,SCG3
NM_005224,DRIL1
NM_020533,MCOLN1
Contig38497_RC,NA
Contig29749_RC,NA
NM_013244,HGNT-IV-H
NM_005226,EDG3
NM_013245,VPS4
NM_013246,CLC
NM_005227,EFNA4
NM_013247,OMI
NM_005228,EGFR
NM_013248,NXT1
NM_013249,ZNF214
NM_021268,IFNA17
AI536092_RC,NA
Contig16181_RC,NA
Contig15452_RC,NA
Contig42156_RC,NA
Contig45930_RC,NA
Contig49306_RC,NA
AL117652,NA
NM_004500,HNRPC
NM_004501,HNRPU
NM_005230,ELK3
AL117653,NA
AL117654,DKFZP586D0624
NM_005231,EMS1
NM_013250,ZNF215
NM_004502,HOXB7
NM_013251,TAC3
NM_004503,HOXC6
NM_021270,LAIR2
AL117656,NA
NM_013252,CLECSF5
NM_005233,EPHA3
NM_004504,HRB
NM_005234,NR2F6
NM_013253,DKK3
NM_004505,USP6
AL117657,NA
NM_004506,HSF2
NM_013254,TBK1
NM_005235,ERBB4
NM_005236,ERCC4
NM_004507,HUS1
NM_013255,MKLN1
NM_013256,ZNF180
NM_004508,IDI1
NM_013257,SGKL
NM_005238,ETS1
NM_020547,AMHR2
NM_004509,IFI41
NM_005239,ETS2
NM_013258,ASC
NM_020548,DBI
NM_020549,CHAT
NM_013259,NP25
Contig30152_RC,NA
Contig37302_RC,NA
Contig38031_RC,NA
AF176012,JDP1
Contig13760_RC,NA
Contig40464_RC,NA
Contig62923_RC,NA
Contig57091_RC,ITM2B
Contig49072_RC,NA
Contig43486_RC,NA
AL117661,DKFZp586K1924
NM_004510,IFI75
AL117662,DKFZP586K0524
Contig39970_RC,NA
NM_004511,IK
AL117664,DKFZP586L2024
NM_020550,TCL6
NM_013260,HCNGP
NM_004512,IL11RA
NM_013261,PPARGC1
NM_004513,IL16
AL117665,DKFZP586M1824
NM_005242,F2RL1
NM_005243,EWSR1
NM_013262,MIR
NM_004514,ILF1
AL117666,DKFZP586O1624
NM_020552,TCL6
Contig38489_RC,NA
NM_005244,EYA2
NM_004515,ILF2
NM_013263,BRD7
NM_013264,GRTH
NM_020554,TCL6
NM_004516,ILF3
NM_005245,FAT
NM_005246,FER
NM_013265,C11ORF2
NM_004517,ILK
NM_004518,KCNQ2
NM_013266,VR22
NM_005247,FGF3
NM_013267,GA
NM_005248,FGR
NM_004519,KCNQ3
NM_013268,PP13
NM_005249,FOXG1B
NM_013269,LLT1
Contig52002_RC,NA
Contig20441_RC,NA
Contig12422_RC,NA
Contig47005_RC,NA
Contig14715_RC,NA
Contig31482_RC,NA
Contig34129_RC,NA
Contig50167_RC,NA
Contig37903_RC,NA
Z34893,ICAP-1A
NM_004520,KIF2
Contig49673_RC,NA
Contig48944_RC,NA
NM_004521,KIF5B
NM_013270,TSP50
NM_004522,KIF5C
NM_005252,FOS
NM_004523,KNSL1
Contig28778_RC,NA
NM_004524,LLGL2
NM_005253,FOSL2
L07033,HMGCL
NM_013272,SLC21A11
NM_005254,GABPB1
NM_004525,LRP2
NM_004526,MCM2
NM_005255,GAK
NM_013274,POLL
NM_005256,GAS2
NM_013275,LZ16
NM_004527,MEOX1
NM_004528,MGST3
NM_005257,GATA6
NM_013276,CARKL
NM_005258,GCHFR
NM_004529,MLLT3
NM_013277,ID-GAP
NM_005259,GDF8
NM_013279,C11ORF9
X16302,IGFBP2
Contig30144_RC,NA
Contig52603_RC,NA
Contig41185_RC,NA
Contig31708_RC,KIAA1566
Contig28921_RC,NA
Contig55625_RC,NA
Contig28169_RC,NA
NM_003800,RNGTT
Contig39962_RC,NA
NM_003801,GPAA1
NM_004531,MOCS2
NM_005260,GDF9
NM_013280,FLRT1
NM_003803,MYOM1
NM_005261,GEM
AL109666,NA
NM_005262,GFER
NM_013281,FLRT3
NM_004533,MYBPC2
NM_003804,RIPK1
NM_013282,ICBP90
NM_003805,CRADD
AL109667,NA
NM_005263,GFI1
NM_005264,GFRA1
NM_003806,HRK
NM_013284,POLM
NM_004536,BIRC1
AL109669,NA
NM_013285,HUMAUANTIG
NM_004537,NAP1L1
NM_005266,GJA5
NM_003808,TNFSF13
NM_013286,HUMAGCGB
NM_004538,NAP1L3
NM_005267,GJA8
NM_003809,TNFSF12
NM_004539,NARS
NM_005268,GJB5
NM_013287,HUMMAT1H
Contig9608_RC,NA
NM_013288,HUMBINDC
NM_013289,KIR3DL1
U82303,NA
U82306,NA
Contig43621_RC,NA
Contig23455_RC,NA
Contig53933_RC,NA
Contig47372_RC,NA
Contig45914_RC,NA
Contig41786_RC,NA
Contig18458_RC,NA
Contig26477_RC,CYP
Contig33767_RC,NA
Contig34496_RC,NA
Contig47220,NA
AL109671,NA
NM_003810,TNFSF10
NM_003811,TNFSF9
NM_004540,NCAM2
NM_003812,ADAM23
NM_005270,GLI2
AL109674,NA
NM_004541,NDUFA1
Contig6352_RC,NA
NM_004542,NDUFA3
NM_005271,GLUD1
NM_013290,HUMGT198A
Contig29499_RC,NA
NM_004543,NEB
NM_013291,CPSF1
NM_003814,ADAM20
NM_005273,GNB2
NM_013292,HUMMLC2B
NM_004544,NDUFA10
NM_003815,ADAM15
NM_003816,ADAM9
AL109678,NA
NM_004545,NDUFB1
NM_013293,HSU53209
NM_005274,GNG5
NM_013294,HUMNDME
AL109679,NA
NM_005275,GNL1
NM_004546,NDUFB2
NM_005276,GPD1
NM_004547,NDUFB4
NM_013295,FEZ2
NM_003819,PABPC4
NM_004548,NDUFB10
NM_013296,HSU54999
NM_004549,NDUFC2
NM_013298,HSU79252
NM_005279,GPR1
NM_013299,HSU79266
Contig50302_RC,NA
Contig3788_RC,NA
X16323,HGF
Contig26620_RC,NA
Contig33910_RC,NA
Contig45305_RC,NA
Contig53324_RC,NA
U82319,YDD19
Contig52970_RC,NA
Contig45680_RC,NA
Contig56346_RC,NA
AL109681,NA
NM_003820,TNFRSF14
AL109682,NA
NM_003821,RIPK2
NM_004550,NDUFS2
NM_003822,NR5A2
NM_004551,NDUFS3
Contig61815,NA
NM_004552,NDUFS5
NM_003823,TNFRSF6B
NM_005281,GPR3
NM_004553,NDUFS6
NM_003824,FADD
NM_005282,GPR4
NM_004554,NFATC4
NM_005283,CCXCR1
NM_003825,SNAP23
NM_003826,NAPG
NM_004555,NFATC3
NM_005284,GPR6
NM_004556,NFKBIE
NM_005285,GPR7
NM_003827,NAPA
NM_005286,GPR8
NM_004557,NOTCH4
NM_003829,MPDZ
NM_004559,NSEP1
NM_005288,GPR12
Contig26011_RC,NA
Contig12406_RC,NA
Contig43613_RC,NA
Contig29033_RC,NA
Contig36323_RC,NA
Contig32195_RC,NA
Contig23447_RC,NA
AF174604,FBXO24
AF174605,FBXO25
Contig19931_RC,NA
Contig46635_RC,NA
Contig55383_RC,NA
Contig47364_RC,NA
AF263547,DAB1
Contig19179_RC,NA
Contig41778_RC,NA
Contig33759_RC,NA
AL109690,NA
AL109691,NA
Contig48928_RC,NA
Contig49657_RC,NA
NM_003830,SIGLEC5
NM_003831,SUDD
NM_004560,ROR2
AL109693,NA
Contig6344_RC,NA
Contig5615_RC,NA
NM_003832,PSPHL
NM_005290,GPR15
NM_004561,OVOL1
NM_004562,PARK2
NM_003833,MATN4
AL109695,NA
Contig54536,NA
NM_003834,RGS11
NM_004563,PCK2
AL109696,NA
NM_004564,PET112L
NM_005293,GPR20
NM_003835,RGS9
AL109698,NA
NM_005294,GPR21
NM_004565,PEX14
NM_005295,GPR22
AL109699,NA
NM_003837,FBP2
NM_004566,PFKFB3
NM_005296,GPR23
NM_003838,FPGT
NM_004567,PFKFB4
NM_005297,GPR24
NM_003839,TNFRSF11A
NM_004569,PIGH
Contig16300_RC,NA
NM_005299,GPR31
Contig30128_RC,NA
Contig21755_RC,NA
Contig49800_RC,NA
Contig41169_RC,NA
Contig37653_RC,NA
Contig28905_RC,NA
Contig60981_RC,NA
Contig56338_RC,NA
Contig39231,NA
Contig55984_RC,NA
NM_003840,TNFRSF10D
Contig39234,NA
NM_003841,TNFRSF10C
Contig27799_RC,NA
NM_003842,TNFRSF10B
NM_004571,PKNOX1
Contig39236,NA
NM_003843,SCEL
NM_004572,PKP2
Contig31000_RC,NA
NM_004573,PLCB2
NM_003844,TNFRSF10A
NM_004574,PNUTL2
NM_004575,POU4F2
NM_003846,PEX11B
NM_004576,PPP2R2B
NM_003847,PEX11A
NM_004577,PSPH
NM_004578,RAB4
NM_004579,MAP4K2
Contig42041_RC,NA
Contig17630_RC,NA
Contig36315_RC,NA
Contig1021_RC,NA
AI695056_RC,NA
AF182645,IK
Contig55375_RC,NA
Contig15795_RC,NA
Contig38983_RC,NA
Contig47261,NA
Contig58397_RC,NA
Contig5607_RC,NA
NM_003851,CREG
NM_004580,RAB27A
Contig55283,NA
NM_003852,TIF1
NM_004581,RABGGTA
NM_003853,IL18RAP
NM_004582,RABGGTB
NM_003854,IL1RL2
NM_004583,RAB5C
NM_004584,RAD9
NM_003855,IL18R1
Contig39249,NA
Contig53829,NA
NM_003856,IL1RL1
NM_004585,RARRES3
NM_004586,RPS6KA3
Contig8629_RC,NA
NM_004587,RRBP1
NM_003858,CCNK
NM_004588,SCN2B
NM_003859,DPM1
Contig24311_RC,NA
NM_004589,SCO1
Contig51015_RC,NA
Contig50661_RC,NA
Contig36081_RC,LSR68
X07618,CYP2D7AP
Contig58540_RC,NA
Contig52954_RC,NA
NM_003860,BCRP1
NM_004590,SCYA16
NM_004591,SCYA20
NM_003862,FGF18
NM_004592,SFRS8
NM_003863,DPM2
NM_004593,SFRS10
NM_003864,SAP30
NM_004594,SLC9A5
NM_003865,HESX1
NM_003866,INPP4B
NM_004595,SMS
Contig8395_RC,NA
NM_004596,SNRPA
NM_003868,FGF16
NM_004597,SNRPD2
NM_003869,CES2
NM_004598,SPOCK
NM_004599,SREBF2
Contig36307_RC,NA
Contig53074_RC,FLJ12903
Contig27934_RC,NA
Contig53909_RC,LOC56849
Contig15787_RC,NA
Contig59870_RC,NA
NM_003870,IQGAP1
Contig39264,NA
NM_003871,MYT2
Contig22010_RC,NA
NM_003872,NRP2
NM_003873,NRP1
NM_003874,CD84
NM_003875,GMPS
Contig39269,NA
NM_003876,PMI
NM_003877,STATI2
NM_003878,GGH
Contig32322_RC,NA
Contig33051_RC,NA
NM_003879,CFLAR
AF061034,FIP2
Contig48220_RC,NA
Contig41905_RC,NA
Contig54029_RC,NA
Contig57803_RC,NA
Contig36908_RC,NA
Contig40799_RC,NA
AF175387,TEL2
Contig61872,NA
NM_003880,WISP3
NM_003881,WISP2
NM_003882,WISP1
NM_003883,HDAC3
Contig46567,NA
NM_003884,PCAF
NM_003885,CDK5R1
NM_003886,AKAP4
NM_003887,DDEF2
NM_003888,RALDH2
Contig33652_RC,NA
Contig53066_RC,ARL5
Contig37028_RC,NA
Contig56840_RC,NA
Contig44693_RC,NA
AL355092,PARVG
Contig15779_RC,NA
NM_003890,FCGBP
Contig37826,NA
Contig30021_RC,NA
NM_003891,PROZ
NM_003893,LDB1
NM_003894,PER2
NM_003895,SYNJ1
NM_003896,SIAT9
NM_003897,IER3
Contig32314_RC,NA
NM_003899,P85SPR
Contig17380_RC,NA
Contig26963_RC,NA
Contig44919_RC,NA
Contig52938_RC,NA
Contig39087_RC,NA
Contig53667_RC,NA
Contig56689_RC,NA
Contig37831,NA
Contig45856,NA
Contig46586,NA
Contig15313_RC,NA
Contig24061_RC,NA
Contig22603_RC,NA
Contig31351_RC,NA
AJ132820,NA
Contig19064_RC,NA
Contig61077_RC,NA
Contig57561_RC,PCTP
Contig46590,RAD50
Contig40325_RC,NA
Contig48204_RC,NA
Contig16643_RC,NA
Contig52095_RC,NA
Contig44076_RC,NA
Contig28038_RC,NA
Contig21192,NA
Contig20302_RC,NA
Contig32072_RC,NA
Contig31343_RC,NA
Contig40091_RC,NA
Contig54531_RC,NA
Contig15680_RC,NA
Contig25617_RC,NA
Contig35094_RC,NA
Contig51967_RC,NA
Contig2928_RC,NA
Contig11320_RC,NA
AF117222,B3GALT1
AF124512,BVES
AF131803,NA
AF131805,NA
AF131806,NA
AF131808,STX7
AF117229,LOC51184
Contig36049_RC,NA
Contig44068_RC,NA
Contig50629_RC,NA
Contig48571_RC,NA
X07695,KRT4
Contig26947_RC,NA
Contig6822_RC,NA
AF238869,NA
Contig37873,NA
Contig21023_RC,NA
Contig51501_RC,NA
Contig44211_RC,NA
AF117230,LOC51185
AF131811,NA
Contig31335_RC,NA
Contig16026_RC,NA
AF131813,NA
AF131815,NA
AF117236,MATR3
AF131817,NA
AF131818,NA
AF131819,NA
Contig38860_RC,NA
AF238870,NA
AF131821,NA
Contig14334_RC,NA
Contig30372_RC,NA
AF131822,NA
Contig493_RC,NA
AF131823,ANK2
AF131824,HERC1
AF131825,PP1044
AL037737_RC,NRAS
AF131827,NA
AF131828,NA
Contig17356_RC,NA
Contig24646_RC,NA
Contig33394_RC,NA
AF131829,NA
Contig12499_RC,NA
Contig48563_RC,NA
Contig42977_RC,NA
Contig27668_RC,NA
Contig21015_RC,NA
Contig52222_RC,NA
AF131830,NA
AF131831,LOC56990
Contig719_RC,NA
AI655345_RC,NA
AF131834,NA
AF131835,NA
Contig47225_RC,NA
AF131837,NA
AF131838,FLJ12806
Contig34349_RC,NA
AF131839,NA
Contig38852_RC,NA
Contig49518_RC,NA
Contig12033_RC,NA
AF131840,NA
Contig23074_RC,NA
Contig31093_RC,NA
AF131841,NA
AF131843,NA
Contig46262_RC,NA
AF131846,NA
Contig2220_RC,NA
Contig40676_RC,NA
Contig31928_RC,NA
Contig26096_RC,NA
Contig17348_RC,NA
Contig50988_RC,NA
Contig28389_RC,NA
AB035301,CDH7
Contig10341_RC,NA
Contig29893,NA
Contig25510_RC,NA
Contig52214_RC,NA
AB028019,LATS2
Contig12634_RC,NA
Contig14092_RC,NA
AF131851,CLONE25003
AF131852,NA
Contig35822_RC,NA
Contig51860_RC,NA
Contig63255_RC,NA
Contig54507_RC,NA
AF131855,NA
Contig15656_RC,NA
AF131859,PA
AB028021,HNF3B
Contig22337_RC,NA
Contig31085_RC,NA
Contig30356_RC,NA
Contig37506_RC,NA
Contig46254_RC,NA
Contig14693_RC,NA
Contig32649_RC,NA
M60721,HLX1
AF010236,NA
Contig9411,NA
Contig25502_RC,NA
Contig34250_RC,NA
Contig20645_RC,NA
Contig14084_RC,NA
Contig35814_RC,NA
Contig52581_RC,NA
Contig45291_RC,NA
Contig43833_RC,NA
Contig55228_RC,NA
Contig14919_RC,NA
Contig23667_RC,NA
Contig15648_RC,NA
Contig19399_RC,NA
Contig41998_RC,NA
Contig33979_RC,NA
Contig57896_RC,NA
AB036063,p53R2
Contig50514_RC,NA
Contig35205_RC,NA
Contig22329_RC,NA
Contig9429,NA
Contig42870_RC,FLJ22504
AF019618,NA
Contig55829_RC,NA
Contig1850_RC,NA
Contig16978_RC,NA
Contig26223_RC,NA
Contig12618_RC,NA
Contig22095_RC,NA
Contig57430_RC,PELI1
Contig43825_RC,NA
Contig37264_RC,TFPI
NM_014000,VCL
AF109294,NA
NM_014002,IKKE
NM_014003,PRP16
Z29067,NEK3
NM_014004,PCDHGA8
NM_014005,PCDHA9
NM_014007,KIAA0414
NM_014008,JM1
NM_014009,IPEX
Contig57888_RC,NA
Contig49869_RC,NA
D87119,GS3955
Contig1699_RC,FLJ12438
Contig32550_RC,NA
Contig51235_RC,NA
AB035356,NRXN1
Contig12384_RC,NA
Contig39700_RC,COPG2
AF019633,NUDT6
Contig28282_RC,NA
Contig54257_RC,NA
NM_014011,KIAA0671
NM_014012,REM
NM_014015,MYLE
NM_014016,KIAA0851
NM_014017,HSPC003
NM_014018,HSPC007
NM_014019,HSPC009
Contig41524_RC,NA
Contig50272_RC,NA
Contig42253_RC,NA
Contig26215_RC,NA
Contig34234_RC,NA
AJ002572,N143
Contig20629_RC,NA
Contig14068_RC,NA
Contig25861_RC,NA
Contig26590_RC,NA
Contig43817_RC,NA
Contig52565_RC,NA
Contig29237_RC,NA
NM_014020,LR8
NM_006002,UCHL3
NM_014021,KIAA0923
NM_006003,UQCRFS1
NM_014023,KIAA0982
NM_006004,UQCRH
NM_006005,WFS1
NM_006006,ZNF145
Contig47568_RC,NA
NM_006007,ZNF216
NM_014026,HSPC015
NM_014027,HSPC018
NM_006008,ZRK
NM_014028,HSPC019
NM_006009,TUBA3
NM_014029,HSPC022
Contig33271_RC,NA
Contig31813_RC,NA
AF026941,NA
Contig26816_RC,NA
Contig28274_RC,NA
NM_006010,ARP
NM_013300,HSU79274
NM_006011,SIAT8B
NM_014030,GIT1
NM_013301,HSU79303
Contig14669_RC,NA
NM_013302,HSU93850
NM_006012,CLPP
Contig59481_RC,NA
NM_006013,RPL10
NM_013303,HSU84971
NM_006014,DXS9879E
NM_013305,HSU91641
NM_006015,SMARCF1
NM_014034,DKFZP547E2110
Contig37857_RC,NA
NM_014035,SBBI31
NM_006016,CD164
NM_013306,HSAF001435
NM_014036,SBBI42
NM_006017,PROML1
NM_013308,H963
NM_006018,HM74
NM_014037,NTT5
NM_014038,HSPC028
NM_006019,TCIRG1
NM_013309,SLC30A4
NM_014039,PTD012
Contig10309_RC,NA
Contig55121_RC,NA
Contig47102_RC,NA
Contig15541_RC,NA
Contig14812_RC,NA
Contig22831_RC,NA
Contig30098_RC,NA
Contig25853_RC,NA
Contig51828_RC,NA
Contig53286_RC,NA
Contig45267_RC,NA
Contig44538_RC,NA
NM_013310,AF038169
NM_006020,ABH
NM_014040,PTD015
NM_006021,DLEU2
NM_013311,IUF1
NM_014041,HSPC033
NM_013312,HOOK2
NM_006022,TSC22
NM_006023,D123
NM_014042,DKFZP564M082
NM_013313,AF060862
NM_014043,DKFZP564O123
NM_013314,SLP65
NM_006024,TAX1BP1
Contig28875_RC,NA
NM_014044,DKFZP564G0222
NM_013315,TPTE
NM_006025,P11
NM_013316,CNOT4
NM_006026,H1FX
NM_013317,T1A-2
NM_014046,PTD017
NM_006027,EXO1
NM_013318,LQFBS-1
NM_014047,HSPC023
NM_006028,HTR3B
NM_006029,PNMA1
NM_013319,TERE1
NM_014048,KIAA1243
NM_014049,NPD002
AB000509,TRAF5
Contig45410_RC,NA
Contig32534_RC,NA
Contig33263_RC,NA
AJ001873,NA
AL109700,NA
AL109702,NA
Contig36285_RC,NA
AL109703,NA
NM_005300,GPR34
AL109705,NA
NM_006030,CACNA2D2
NM_005301,GPR35
NM_013320,HCF-2
NM_006031,PCNT
AL109706,NA
NM_005302,GPR37
NM_014050,PTD007
X58529,IGHM
AL109707,NA
NM_014051,PTD011
NM_013322,SNX10
NM_014052,GW128
NM_013323,SNX11
NM_006033,LIPG
NM_005304,GPR41
AL109708,NA
Contig7412_RC,NA
AL109709,NA
NM_006034,PIG11
NM_005305,GPR42
NM_013324,CISH
Contig46597_RC,NA
NM_006035,CDC42BPB
NM_005306,GPR43
NM_013325,KIAA0943
NM_014054,FT005
NM_014055,CDV-1
NM_013326,MIC1
NM_005307,GPRK2L
Contig1826_RC,NA
NM_006037,HDAC4
NM_013327,CGI-56
NM_014056,DKFZP564K247
NM_005308,GPRK5
NM_005309,GPT
NM_014057,OGN
NM_006038,KIAA0757
NM_014058,DESC1
NM_006039,KIAA0709
NM_013329,GCFC
NM_014059,RGC32
Contig12511_RC,NA
Contig15533_RC,NA
Contig16262_RC,NA
Contig38721_RC,NA
Contig41883_RC,ZP3A
Contig34593_RC,NA
Contig19284_RC,NA
Contig26574_RC,NA
NM_005310,GRB7
AL109714,NA
NM_013330,NME7
NM_005311,GRB10
Contig49762_RC,NA
Contig63304,NA
NM_006041,HS3ST3B1
NM_005312,GRF2
AL109716,NA
NM_014060,MCT-1
X57809,IGL@
NM_005313,GRP58
NM_014061,1-Apr
NM_013332,HIG2
NM_006042,HS3ST3A1
Contig5720_RC,NA
NM_005314,GRPR
NM_006043,HS3ST2
NM_014062,ART-4
Contig36886_RC,NA
NM_013334,GMPPB
NM_006044,HDAC6
NM_014063,HIP-55
NM_005316,GTF2H1
NM_014064,AD-003
NM_014065,HT001
NM_013336,HSEC61
NM_005318,H1F0
NM_013337,TIM22
NM_014066,HT002
NM_005319,H1F2
NM_014067,LRP16
NM_006048,UBE4B
NM_013338,ALG5
NM_014068,SEEK1
NM_013339,ALG6
NM_006049,SNAPC5
NM_014069,SPR1
Contig57172_RC,NA
NM_005320,H1F3
NM_005321,H1F4
NM_013340,PCDHB1
NM_013341,PTD004
AL109726,NA
NM_006051,FE65L2
NM_005322,H1F5
X57819,IGL@
NM_014071,AIB3
NM_005323,H1FT
NM_020632,ATP6N1B
NM_013342,TFPT
NM_006052,DSCR3
NM_020633,V1RL1
NM_013343,NAG-7
NM_005324,H3F3B
NM_014072,PRO0461
NM_006053,TCIRG1
Contig46589_RC,NA
Contig53879_RC,NA
NM_006054,RTN3
NM_005325,H1F1
NM_014073,PRO0471
NM_020634,GDF3
NM_013344,LZLP
NM_013345,G2A
NM_014074,PRO0529
NM_006055,LANCL1
NM_005326,HAGH
NM_013346,SNX12
NM_020636,ZNF275
NM_005327,HADHSC
NM_006056,GPR66
NM_014075,PRO0593
NM_014076,PRO0611
NM_013347,HSU24186
NM_006057,B3GALT5
NM_005328,HAS2
NM_006058,NAF1
NM_013348,KCNJ14
NM_014077,DKFZP586O0120
NM_006059,LAMC3
NM_020639,ANKRD3
NM_013349,SPUF
NM_014078,L13
NM_014079,KKLF
Contig5569_RC,FLJ13046
Contig36420_RC,NA
Contig43710_RC,FTH1
Contig54751_RC,NA
Contig46732_RC,NA
Contig39442_RC,NA
AL109730,NA
Contig27295_RC,NA
Contig55302,LOC57020
NM_004600,SSA2
NM_005330,HBE1
NM_006060,ZNFN1A1
NM_020640,RP42
NM_004602,STAU
NM_006061,SGP28
NM_013351,TBX21
NM_005332,HBZ
NM_014080,DUOX2
NM_004603,STX1A
NM_005333,HCCS
NM_014081,PRO0297
NM_004604,STX4A
NM_013352,SART-2
Contig36878_RC,NA
NM_006063,SARCOSIN
NM_004605,SULT2B1
NM_014082,PRO0397
NM_005334,HCFC1
NM_013353,TMOD4
NM_006064,RAGB
NM_013354,CNOT7
NM_014083,PRO0767
NM_005335,HCLS1
NM_004606,TAF2A
Contig1584_RC,NA
NM_013355,pknbeta
NM_004607,TBCA
NM_005336,HDLBP
NM_020646,ASCL3
NM_006066,AKR1A1
NM_004608,TBX6
NM_005337,HEM1
NM_013356,SLC16A8
NM_014086,PRO1073
NM_013357,PURG
NM_006067,NOC4
NM_004609,TCF15
NM_005338,HIP1
NM_006068,TLR6
NM_020648,TSG
NM_005339,HIP2
NM_006069,MRVI1
NM_013359,ZNF221
NM_020649,CBX8
Contig51120_RC,NA
Contig43101_RC,LOC63904
Contig54142_RC,NA
Contig21852_RC,NA
Contig40537_RC,NA
Contig25228_RC,NA
Contig33247_RC,NA
NM_004610,TCP10
NM_005340,HINT
NM_006070,TFG
NM_005341,HKR3
NM_004612,TGFBR1
AL118493,EPPIN3
NM_020650,LOC57333
NM_013360,ZNF222
NM_020651,PELI1
NM_014090,PRO1386
NM_005342,HMG4
NM_004613,TGM2
NM_006071,PKDREJ
NM_013361,ZNF223
Contig19877_RC,NA
Contig27896_RC,NA
Contig48026,NA
Contig8125_RC,NA
NM_005343,HRAS
NM_013362,ZNF225
NM_020652,ZNF286
NM_004614,TK2
NM_014091,PRO1510
NM_006072,SCYA26
NM_006073,TRDN
NM_020653,ZNF287
NM_014092,PRO1575
NM_013363,PCOLCE2
NM_004615,TM4SF2
NM_004616,TM4SF3
NM_020654,SENP7
NM_006074,STAF50
NM_005345,HSPA1A
NM_014093,PRO1578
NM_013364,MA5
Contig2539_RC,FLJ12707
NM_020655,JPH3
NM_014094,PRO1596
NM_004617,TM4SF4
NM_013365,GGA1
NM_005346,HSPA1B
NM_006076,RAB-R
NM_020656,LOC57341
NM_013366,APC2
NM_004618,TOP3A
NM_014095,PRO1600
NM_020657,ZNF304
NM_014096,PRO1659
NM_013367,APC4
NM_014097,PRO1693
NM_006078,CACNG2
NM_013368,RBT1
NM_020659,TTYH1
NM_013369,DNMT3L
NM_006079,CITED2
NM_014098,PRO1748
NM_014099,PRO1768
Contig26100_RC,KIAA1575
Contig21243_RC,NA
U83115,AIM1
Contig44431_RC,NA
Contig37141_RC,NA
Contig36412_RC,NA
Contig12870_RC,NA
Contig23536_RC,NA
Contig11389_RC,NA
Contig47453_RC,NA
AF272357,NPDC1
Contig41867_RC,CYP2S1
Contig27287_RC,NA
Contig26558_RC,NA
NM_004620,TRAF6
NM_004621,TRPC6
NM_020660,CX36
NM_004622,TSN
NM_013370,OKL38
NM_006080,SEMA3A
NM_020661,AICDA
NM_004623,TTC4
NM_006081,MHCBFB
NM_013371,IL19
Contig44889_RC,NA
NM_006082,K-ALPHA-1
NM_004624,VIPR1
NM_013372,CKTSF1B1
NM_020662,MRS2L
NM_006083,IK
NM_005354,JUND
NM_004625,WNT7A
NM_005355,KNSL3
NM_004626,WNT11
NM_013374,PDCD6IP
NM_020664,DECR2
NM_006084,ISGF3G
NM_004627,WRB
NM_005356,LCK
NM_013375,ABT1
NM_006085,BPNT1
NM_013376,SEI1
NM_020666,CLK4
NM_006086,TUBB4
NM_004628,XPC
NM_005357,LIPE
NM_004629,FANCG
NM_020667,LOC57397
NM_006087,TUBB5
NM_013377,DKFZp434B0417
NM_005358,LMO7
Contig8726_RC,NA
NM_013378,VPREB3
NM_006088,TUBB2
NM_005359,MADH4
NM_020669,LOC57399
NM_013379,QPP
Contig20280_RC,NA
Contig338_RC,NA
Contig15283_RC,NA
AF263613,IPLA2(GAMMA)
Contig48408_RC,NA
Contig25595_RC,NA
NM_003900,SQSTM1
NM_003901,SGPL1
NM_004630,ZNF162
NM_003902,FUBP1
NM_004631,LRP8
NM_005360,MAF
NM_004632,DAP3
NM_005361,MAGEA2
NM_003903,CDC16
NM_013380,ZNF228
NM_006090,CEPT1
Contig47316,NA
NM_004633,IL1R2
NM_003904,ZNF259
NM_013381,TRHDE
NM_005362,MAGEA3
NM_020672,LOC57402
NM_003905,APPBP1
NM_006092,NOD1
NM_005363,MAGEA6
NM_013382,POMT2
NM_004634,BRPF1
NM_004635,MAPKAPK3
NM_006093,PRG3
